mz,intensity
702.63,0
702.66,0
702.67,0
702.689,0
702.72,0
702.75,0
702.76,0
702.79,0
702.81,0
702.819,0
702.83,0
702.87,0
702.89,0
702.91,0
702.93,0
702.939,0
702.97,0
702.98,0
703.01,0
703.02,0
703.04,0
703.05,0
703.09,0
703.11,0
703.13,0
703.14,0
703.16,0
703.17,0
703.189,0
703.23,0
703.24,0
703.27,0
703.29,0
703.31,0
703.33,0
703.34,0
703.35,0
703.39,0
703.41,0
703.42,0
703.43,0
703.47,0
703.49,0
703.51,0
703.52,0
703.53,0
703.55,0
703.569,0
703.59,0
703.61,0
703.64,0
703.65,0
703.689,0
703.699,0
703.73,0
703.74,0
703.75,0
703.79,0
703.8,0
703.83,0
703.84,0
703.87,0
703.88,0
703.91,0
703.93,0
703.939,0
703.95,0
703.98,0
703.99,0
704.03,0
704.04,0
704.05,0
704.079,0
704.11,0
704.12,0
704.15,0
704.16,0
704.18,0
704.21,0
704.22,0
704.25,0
704.27,0
704.29,0
704.31,0
704.319,0
704.35,0
704.37,0
704.39,0
704.41,0
704.43,0
704.439,0
704.45,0
704.47,0
704.51,0
704.52,0
704.53,0
704.55,0
704.569,0
704.59,0
704.61,0
704.65,0
704.67,0
704.689,0
704.699,0
704.72,0
704.75,0
704.77,0
704.78,0
704.79,0
704.819,0
704.85,0
704.86,0
704.89,0
704.91,0
704.92,0
704.95,0
704.96,0
704.99,0
705,0
705.01,0
705.05,0
705.06,0
705.069,0
705.09,0
705.12,0
705.13,0
705.15,0
705.189,0
705.199,0
705.23,0
705.25,0
705.27,0
705.29,0
705.31,0
705.33,0
705.34,0
705.36,0
705.37,0
705.41,0
705.43,0
705.439,0
705.45,0
705.47,0
705.51,0
705.52,0
705.53,0
705.56,0
705.569,0
705.59,0
705.61,0
705.65,0
705.67,0
705.68,0
705.699,0
705.73,0
705.75,0
705.76,0
705.79,0
705.81,0
705.819,0
705.85,0
705.86,0
705.89,0
705.9,0
705.91,0
705.95,0
705.96,0
705.97,0
706,0
706.03,0
706.05,0
706.069,0
706.09,0
706.1,0
706.13,0
706.15,0
706.16,0
706.17,0
706.189,0
706.23,0
706.25,0
706.26,0
706.29,0
706.31,0
706.33,0
706.35,0
706.37,0
706.38,0
706.41,0
706.42,0
706.45,0
706.46,0
706.49,0
706.5,0
706.52,0
706.53,0
706.55,0
706.579,0
706.59,0
706.61,0
706.63,0
706.67,0
706.68,0
706.71,0
706.73,0
706.74,0
706.75,0
706.78,0
706.81,0
706.819,0
706.84,0
706.85,0
706.89,0
706.91,0
706.92,0
706.939,0
706.97,0
706.99,0
707,0
707.03,0
707.04,0
707.069,0
707.079,0
707.09,0
707.12,0
707.15,0
707.17,0
707.18,0
707.189,0
707.23,0
707.25,0
707.26,0
707.29,0
707.31,0
707.33,0
707.35,0
707.37,0
707.38,0
707.39,0
707.42,0
707.43,0
707.45,0
707.49,0
707.5,0
707.53,0
707.54,0
707.55,0
707.569,0
707.59,0
707.61,0
707.65,0
707.66,0
707.689,0
707.699,0
707.71,0
707.75,0
707.76,0
707.78,0
707.79,0
707.819,0
707.85,0
707.86,0
707.87,0
707.89,0
707.92,0
707.939,0
707.97,0
707.99,0
708,0
708.03,0
708.05,0
708.069,0
708.09,0
708.11,0
708.12,0
708.15,0
708.16,0
708.17,0
708.199,0
708.23,0
708.24,0
708.27,0
708.29,0
708.31,0
708.33,0
708.35,0
708.37,0
708.38,0
708.39,1.47034528333058
708.41,0
708.45,0
708.46,0
708.47,0
708.51,0
708.53,0
708.54,0
708.55,0
708.569,0
708.59,0
708.61,0
708.63,0
708.65,0
708.68,0
708.689,0
708.73,0
708.74,0
708.75,0
708.79,0
708.8,0
708.81,0
708.85,0
708.87,0
708.88,0
708.9,0
708.93,0
708.939,0
708.95,0
708.99,0
709.01,0
709.03,0
709.04,0
709.069,0
709.079,0
709.11,0
709.13,0
709.14,0
709.15,0
709.189,0
709.21,0
709.22,0
709.25,0
709.27,0
709.28,0
709.31,0
709.319,0
709.35,0
709.37,0
709.38,0
709.39,0
709.41,0
709.45,0
709.47,0
709.48,0
709.51,0
709.52,0
709.56,0
709.579,0
709.59,0
709.61,0
709.63,0
709.65,0
709.67,0
709.689,0
709.71,0
709.73,0
709.77,0
709.79,0
709.8,0
709.83,0
709.84,0
709.87,0
709.88,0
709.91,0
709.92,0
709.939,0
709.95,0
709.99,0
710.01,0
710.03,0
710.04,0
710.05,0
710.09,0
710.11,0
710.12,0
710.13,0
710.15,0
710.18,0
710.199,0
710.23,0
710.25,0
710.27,0
710.29,0
710.31,0
710.33,0
710.35,0
710.37,0
710.39,0
710.4,0
710.41,0
710.43,0
710.46,0
710.47,0
710.51,0
710.52,0
710.55,0
710.56,1.61903188501569
710.569,0
710.59,0
710.61,0
710.63,0
710.65,0
710.67,0
710.699,0
710.71,0
710.73,0
710.76,0
710.78,0
710.79,0
710.819,0
710.85,0
710.86,0
710.89,0
710.91,0
710.92,0
710.93,0
710.96,0
710.97,0
711.01,0
711.03,0
711.05,0
711.06,0
711.079,0
711.09,0
711.12,0
711.15,0
711.16,0
711.189,0
711.199,0
711.23,0
711.24,0
711.27,0
711.29,0
711.31,0
711.33,0
711.35,0
711.37,0
711.39,0
711.4,0
711.41,0
711.45,0
711.46,0
711.49,0
711.5,0
711.53,0
711.55,0
711.56,0
711.569,0
711.59,0
711.61,0
711.63,0
711.66,0
711.689,0
711.699,0
711.73,0
711.74,0
711.76,0
711.79,0
711.8,0
711.83,0
711.84,0
711.87,0
711.88,0
711.91,0
711.93,0
711.939,0
711.97,0
711.98,0
712.01,0
712.03,0
712.05,0
712.06,0
712.069,0
712.11,0
712.13,0
712.14,0
712.15,0
712.189,0
712.199,0
712.21,0
712.25,0
712.27,0
712.29,0
712.31,0
712.33,0
712.35,0
712.37,0
712.39,0
712.41,0
712.42,0
712.43,0
712.45,0
712.47,0
712.49,0
712.51,0
712.55,0
712.56,0
712.569,0
712.59,0
712.61,0
712.65,0
712.66,0
712.67,0
712.689,0
712.72,0
712.73,0
712.77,0
712.79,0
712.8,0
712.81,0
712.85,0
712.87,0
712.88,0
712.89,0
712.93,0
712.939,0
712.97,0
712.99,0
713,0
713.02,0
713.05,0
713.06,0
713.079,0
713.09,0
713.13,0
713.14,0
713.17,0
713.18,0
713.21,0
713.22,0
713.25,0
713.27,0
713.29,0
713.31,0
713.33,0
713.35,0
713.36,0
713.37,0
713.41,0
713.42,0
713.43,0
713.45,0
713.49,0
713.51,0
713.52,0
713.55,0
713.56,0
713.569,0
713.59,0
713.61,0
713.64,0
713.65,0
713.67,0
713.699,0
713.73,0
713.75,0
713.76,0
713.79,0
713.8,0
713.83,0
713.84,0
713.87,0
713.88,0
713.9,0
713.93,0
713.939,0
713.95,0
713.97,0
714,0
714.03,0
714.05,0
714.069,0
714.079,0
714.11,0
714.13,0
714.14,0
714.15,0
714.17,0
714.189,0
714.23,0
714.25,0
714.26,0
714.29,0
714.31,0
714.33,0
714.35,0
714.37,0
714.39,0
714.41,0
714.42,0
714.43,0
714.45,0
714.49,0
714.51,0
714.52,0
714.53,0
714.55,0
714.569,0
714.59,0
714.61,0
714.65,0
714.66,0
714.67,0
714.71,0
714.72,0
714.73,0
714.76,0
714.77,0
714.8,0
714.81,0
714.84,0
714.86,0
714.89,0
714.9,0
714.93,0
714.939,0
714.97,0
714.98,0
714.99,0
715.03,0
715.05,0
715.069,0
715.09,0
715.1,0
715.13,0
715.14,0
715.17,0
715.18,0
715.189,0
715.23,0
715.25,0
715.27,0
715.28,0
715.31,0
715.33,0
715.35,0
715.36,0
715.37,0
715.41,0
715.42,0
715.43,0
715.45,0
715.49,0
715.51,0
715.52,0
715.53,0
715.569,0
715.579,6.52568974062448
715.6,2.11465389063274
715.61,0
715.63,0
715.65,0
715.67,0
715.689,0
715.71,0
715.75,0
715.76,0
715.79,0
715.81,0
715.819,0
715.85,0
715.86,0
715.88,0
715.89,0
715.92,0
715.93,0
715.95,0
715.99,0
716,0
716.01,0
716.04,0
716.05,0
716.09,0
716.11,0
716.12,0
716.13,0
716.17,0
716.189,0
716.199,0
716.23,0
716.24,0
716.27,0
716.29,0
716.31,0
716.33,0
716.35,0
716.36,0
716.37,0
716.41,0
716.43,0
716.439,0
716.45,0
716.49,0
716.51,0
716.52,0
716.53,6.59177267470676
716.569,0
716.579,0
716.59,2.52767222864695
716.61,0
716.63,0
716.65,0
716.67,0
716.689,0
716.72,0
716.73,0
716.75,0
716.77,0
716.79,0
716.819,0
716.85,0
716.87,0
716.89,0
716.9,0
716.93,0
716.95,0
716.97,0
716.99,0
717,0
717.03,0
717.05,0
717.069,0
717.079,0
717.11,0
717.12,0
717.15,0
717.16,0
717.189,0
717.21,0
717.23,0
717.24,0
717.27,0
717.28,0
717.31,0
717.33,0
717.34,0
717.35,0
717.37,0
717.41,0
717.42,0
717.43,0
717.45,0
717.49,0
717.51,0
717.53,1.99900875598877
717.54,0
717.569,0
717.579,0
717.59,0
717.61,0
717.63,0
717.65,0
717.68,0
717.689,0
717.71,0
717.75,0
717.77,0
717.78,0
717.81,0
717.83,0
717.84,0
717.85,0
717.87,0
717.9,0
717.93,0
717.939,0
717.97,0
717.98,0
718.01,0
718.02,0
718.04,0
718.069,0
718.079,0
718.09,0
718.13,0
718.15,0
718.16,0
718.189,0
718.199,0
718.23,0
718.24,0
718.27,0
718.29,0
718.31,0
718.33,0
718.35,0
718.37,0
718.39,0
718.41,0
718.43,0
718.439,0
718.45,0
718.49,0
718.51,0
718.53,0
718.54,0
718.55,11.6140756649595
718.569,0
718.59,0
718.61,0
718.63,0
718.65,0
718.689,0
718.699,0
718.72,0
718.75,0
718.76,0
718.79,0
718.81,0
718.819,0
718.85,0
718.87,0
718.88,0
718.89,0
718.91,0
718.939,0
718.97,0
718.98,0
719.01,0
719.02,0
719.05,0
719.06,0
719.079,0
719.11,0
719.13,0
719.14,0
719.17,0
719.189,0
719.199,0
719.23,0
719.25,0
719.27,0
719.28,0
719.31,0
719.33,0
719.34,0
719.37,0
719.38,0
719.39,0
719.43,0
719.45,0
719.47,1.9824880224682
719.48,0
719.49,0
719.53,0
719.54,0
719.55,5.6335701305138
719.59,0
719.6,0
719.61,0
719.63,0
719.65,0
719.689,0
719.699,0
719.72,0
719.75,0
719.77,0
719.79,0
719.8,0
719.819,0
719.85,0
719.86,0
719.87,0
719.89,0
719.93,0
719.939,0
719.97,0
719.99,0
720.01,0
720.03,0
720.04,0
720.06,0
720.079,0
720.09,0
720.12,0
720.14,0
720.17,0
720.18,0
720.21,0
720.22,0
720.25,0
720.27,0
720.29,0
720.31,0
720.33,0
720.35,0
720.37,0
720.39,0
720.41,0
720.43,0
720.439,0
720.47,1.10688914587808
720.48,0
720.49,0
720.53,0
720.54,0
720.55,1.22253428052206
720.59,0
720.6,0
720.61,0
720.63,0
720.65,0
720.67,0
720.689,0
720.72,0
720.73,0
720.75,0
720.79,0
720.8,0
720.81,0
720.84,0
720.87,0
720.88,0
720.89,0
720.92,0
720.95,0
720.97,0
720.98,0
721,0
721.03,0
721.05,0
721.069,0
721.079,0
721.09,0
721.12,0
721.13,0
721.17,0
721.18,0
721.21,0
721.23,0
721.24,0
721.27,0
721.29,0
721.31,0
721.33,0
721.35,0
721.37,0
721.39,0
721.4,0
721.43,0
721.439,0
721.47,0
721.48,0
721.49,2.31290269287956
721.51,0
721.55,0
721.56,0
721.569,0
721.6,0
721.61,0
721.63,0
721.65,0
721.67,0
721.71,0
721.73,0
721.75,0
721.76,0
721.77,0
721.79,0
721.83,0
721.85,0
721.86,0
721.87,0
721.89,0
721.93,0
721.95,0
721.96,0
721.98,0
721.99,0
722.03,0
722.05,0
722.069,0
722.09,0
722.1,0
722.13,0
722.15,0
722.17,0
722.189,0
722.199,0
722.23,0
722.24,0
722.27,0
722.29,0
722.31,0
722.33,0
722.35,0
722.37,0
722.39,0
722.41,0
722.42,0
722.46,13.6791673550306
722.48,0
722.49,0
722.51,0
722.53,0
722.55,0
722.569,0
722.61,0
722.62,0
722.63,0
722.65,0
722.689,0
722.71,0
722.72,0
722.73,0
722.77,0
722.78,0
722.79,0
722.83,0
722.84,0
722.85,0
722.88,0
722.91,0
722.92,0
722.939,0
722.95,0
722.98,0
722.99,0
723.03,0
723.04,0
723.069,0
723.079,0
723.09,0
723.11,0
723.13,0
723.15,0
723.18,0
723.21,0
723.22,0
723.24,0
723.25,0
723.27,0
723.31,0
723.319,0
723.35,0
723.37,0
723.39,0
723.4,0
723.42,0
723.45,0
723.46,4.22930778126549
723.49,0
723.5,3.76672724268958
723.53,0
723.54,1.47034528333058
723.55,0
723.569,0
723.59,0
723.61,0
723.65,0
723.66,0
723.689,0
723.699,0
723.73,0
723.75,0
723.76,0
723.77,0
723.81,0
723.819,0
723.83,0
723.87,0
723.89,0
723.9,0
723.93,0
723.939,0
723.95,0
723.98,0
724.01,0
724.03,0
724.04,0
724.069,0
724.09,0
724.1,0
724.13,0
724.15,0
724.16,0
724.18,0
724.189,0
724.21,0
724.25,0
724.27,0
724.28,0
724.31,0
724.319,0
724.35,0
724.37,0
724.38,0
724.41,0
724.43,0
724.45,0
724.46,1.18949281348092
724.49,0
724.5,0
724.51,1.68511481909797
724.53,0
724.55,0
724.569,0
724.59,0
724.61,0
724.63,0
724.66,0
724.67,0
724.71,0
724.73,0
724.75,0
724.77,0
724.78,0
724.79,0
724.81,0
724.85,0
724.87,0
724.88,0
724.91,0
724.92,0
724.93,0
724.97,0
724.99,0
725,0
725.01,0
725.04,0
725.069,0
725.079,0
725.11,0
725.12,0
725.14,0
725.17,0
725.189,0
725.21,0
725.22,0
725.24,0
725.27,0
725.29,0
725.31,0
725.33,0
725.35,0
725.37,0
725.39,0
725.4,0
725.41,0
725.45,0
725.46,0
725.47,0
725.51,0
725.52,0
725.53,0
725.55,0
725.569,0
725.59,0
725.61,0
725.63,0
725.67,0
725.68,0
725.689,0
725.72,0
725.75,0
725.77,0
725.78,0
725.79,0
725.81,0
725.85,0
725.86,0
725.88,0
725.91,0
725.92,0
725.939,0
725.96,0
725.97,0
726.01,0
726.02,0
726.05,0
726.06,0
726.09,0
726.1,0
726.13,0
726.15,0
726.17,0
726.18,0
726.189,0
726.23,0
726.24,0
726.25,0
726.29,0
726.31,0
726.33,0
726.35,0
726.37,0
726.39,0
726.4,0
726.43,0
726.45,0
726.46,0
726.47,0
726.51,0
726.52,0
726.54,0
726.55,0
726.579,0
726.59,0
726.61,0
726.63,0
726.65,0
726.689,0
726.699,0
726.71,0
726.74,0
726.75,0
726.78,0
726.79,0
726.819,0
726.83,0
726.86,0
726.88,0
726.89,0
726.93,0
726.939,0
726.97,0
726.98,0
727.01,0
727.02,0
727.05,0
727.06,0
727.09,0
727.1,0
727.11,0
727.14,0
727.17,0
727.18,0
727.199,0
727.23,0
727.25,0
727.27,0
727.29,0
727.31,0
727.33,0
727.35,0
727.37,0
727.38,0
727.39,0
727.41,0
727.45,0
727.46,0
727.47,0
727.51,0
727.53,1.32165868164547
727.54,0
727.55,0
727.569,0
727.59,0
727.61,0
727.63,0
727.65,0
727.689,0
727.699,0
727.72,0
727.73,0
727.77,0
727.79,0
727.81,0
727.83,0
727.84,0
727.86,0
727.87,0
727.91,0
727.92,0
727.93,0
727.96,0
727.99,0
728,0
728.01,0
728.05,0
728.069,0
728.09,0
728.1,0
728.13,0
728.15,0
728.16,0
728.189,0
728.199,0
728.21,0
728.23,0
728.27,0
728.28,0
728.31,0
728.33,0
728.35,0
728.37,0
728.38,0
728.41,0
728.43,0
728.439,0
728.47,0
728.48,0
728.51,0
728.53,1.32165868164547
728.55,0
728.56,0
728.569,0
728.59,0
728.61,0
728.63,0
728.65,0
728.67,0
728.699,0
728.71,0
728.73,0
728.76,0
728.77,0
728.81,0
728.819,0
728.84,0
728.86,0
728.88,0
728.91,0
728.93,0
728.939,0
728.95,0
728.99,0
729,0
729.02,0
729.03,0
729.069,0
729.079,0
729.11,0
729.13,0
729.15,0
729.16,0
729.189,0
729.199,0
729.23,0
729.25,0
729.26,0
729.28,0
729.31,0
729.33,0
729.35,0
729.36,0
729.37,0
729.41,0
729.42,0
729.43,0
729.45,0
729.49,0
729.51,0
729.53,0
729.54,1.09036841235751
729.55,0
729.569,0
729.59,0
729.61,0
729.63,0
729.65,0
729.68,0
729.689,0
729.71,0
729.75,0
729.77,0
729.78,0
729.79,0
729.819,0
729.85,0
729.86,0
729.87,0
729.91,0
729.92,0
729.95,0
729.96,0
729.99,0
730,0
730.01,0
730.05,0
730.069,0
730.079,0
730.1,0
730.13,0
730.14,0
730.15,0
730.189,0
730.199,0
730.23,0
730.25,0
730.27,0
730.29,0
730.31,0
730.33,0
730.35,0
730.37,0
730.38,0
730.41,0
730.42,0
730.43,0
730.47,0
730.48,0
730.51,0
730.53,1.28861721460433
730.55,0
730.569,0
730.579,0
730.59,0
730.61,0
730.63,0
730.65,0
730.67,0
730.689,0
730.72,0
730.73,0
730.77,0
730.79,0
730.81,0
730.819,0
730.84,0
730.85,0
730.89,0
730.9,0
730.93,0
730.95,0
730.96,0
730.98,0
730.99,0
731.02,0
731.05,0
731.069,0
731.09,0
731.11,0
731.12,0
731.15,0
731.17,0
731.18,0
731.189,0
731.21,0
731.25,0
731.27,0
731.29,0
731.3,0
731.33,0
731.35,0
731.37,0
731.38,0
731.41,0
731.43,0
731.439,0
731.45,0
731.47,0
731.5,0
731.53,0
731.55,0
731.569,0
731.579,0
731.59,0
731.61,0
731.63,0
731.65,0
731.689,0
731.71,0
731.72,0
731.74,0
731.75,0
731.77,0
731.79,0
731.819,0
731.85,0
731.87,0
731.88,0
731.9,0
731.91,0
731.93,0
731.96,0
731.99,0
732,0
732.02,0
732.05,0
732.069,0
732.079,0
732.11,0
732.13,0
732.14,0
732.17,0
732.18,0
732.21,0
732.22,0
732.25,0
732.27,0
732.29,0
732.31,0
732.33,0
732.35,0
732.37,0
732.38,0
732.41,0
732.43,0
732.439,0
732.45,0
732.47,0
732.49,0
732.53,0
732.55,0
732.56,0
732.579,0
732.59,0
732.61,0
732.63,0
732.67,0
732.68,0
732.689,0
732.73,0
732.75,0
732.77,0
732.78,0
732.81,0
732.819,0
732.83,0
732.87,0
732.88,0
732.9,0
732.91,0
732.95,0
732.96,0
732.98,0
732.99,0
733.03,0
733.04,0
733.05,0
733.09,0
733.11,0
733.12,0
733.15,0
733.16,0
733.17,0
733.21,0
733.23,0
733.25,0
733.27,0
733.28,0
733.31,0
733.33,0
733.35,0
733.37,0
733.39,0
733.4,0
733.43,0
733.439,0
733.45,0
733.48,0
733.49,0
733.51,0
733.55,0
733.56,0
733.59,0
733.6,0
733.61,0
733.63,0
733.65,0
733.689,0
733.71,0
733.72,0
733.73,0
733.76,0
733.79,0
733.8,0
733.819,0
733.83,0
733.86,0
733.89,0
733.9,0
733.92,0
733.95,0
733.96,0
733.98,0
734.01,0
734.03,0
734.04,0
734.069,0
734.079,0
734.09,0
734.12,0
734.15,0
734.16,0
734.189,0
734.199,0
734.23,0
734.24,0
734.27,0
734.28,0
734.31,0
734.33,0
734.35,0
734.37,0
734.39,0
734.4,0
734.43,0
734.45,0
734.46,0
734.47,0
734.49,0
734.51,0
734.53,0
734.55,0
734.59,0
734.6,0
734.61,0
734.63,0
734.66,0
734.689,0
734.71,0
734.72,0
734.73,0
734.76,0
734.77,0
734.81,0
734.819,0
734.83,0
734.87,0
734.88,0
734.89,0
734.92,0
734.95,0
734.97,0
734.98,0
735,0
735.03,0
735.05,0
735.06,0
735.079,0
735.09,0
735.12,0
735.13,0
735.16,0
735.189,0
735.199,0
735.23,0
735.24,0
735.27,0
735.28,0
735.31,0
735.33,0
735.35,0
735.37,0
735.39,0
735.41,0
735.42,0
735.45,0
735.47,0
735.48,0
735.49,0
735.51,0
735.53,0
735.569,0
735.579,0
735.59,0
735.63,0
735.65,0
735.66,0
735.68,0
735.699,0
735.73,0
735.75,0
735.76,0
735.79,0
735.8,0
735.81,0
735.84,0
735.85,0
735.89,0
735.9,0
735.92,0
735.939,0
735.96,0
735.99,0
736,0
736.03,0
736.04,0
736.069,0
736.09,0
736.11,0
736.12,0
736.14,0
736.16,0
736.189,0
736.21,0
736.22,0
736.25,0
736.26,0
736.29,0
736.31,0
736.33,0
736.35,0
736.37,0
736.38,0
736.41,0
736.42,0
736.45,0
736.47,0
736.49,1.07384767883694
736.51,0
736.52,0
736.53,0
736.569,0
736.579,0
736.59,0
736.61,0
736.63,0
736.65,0
736.689,0
736.699,0
736.73,0
736.74,0
736.75,0
736.79,0
736.8,0
736.81,0
736.85,0
736.86,0
736.88,0
736.91,0
736.92,0
736.95,0
736.96,0
736.97,0
737.01,0
737.03,0
737.05,0
737.069,0
737.079,0
737.11,0
737.13,0
737.14,0
737.16,0
737.17,0
737.21,0
737.22,0
737.24,0
737.27,0
737.28,0
737.29,0
737.33,0
737.35,0
737.37,0
737.38,0
737.39,0
737.43,0
737.439,1.07384767883694
737.47,0
737.49,0
737.5,0
737.51,0
737.53,0
737.569,0
737.579,0
737.59,1.3547001486866
737.61,0
737.63,0
737.65,0
737.67,0
737.689,0
737.71,0
737.75,0
737.76,0
737.78,0
737.8,0
737.83,0
737.84,0
737.85,0
737.87,0
737.91,0
737.93,0
737.939,0
737.95,0
737.98,0
738.01,0
738.02,0
738.05,0
738.069,0
738.079,0
738.11,0
738.13,0
738.14,0
738.16,0
738.17,0
738.21,0
738.22,0
738.25,0
738.27,0
738.28,0
738.31,0
738.33,0
738.35,0
738.37,0
738.39,0
738.41,0
738.43,0
738.439,0
738.45,0
738.49,0
738.51,1.02428547827524
738.52,0
738.53,0
738.55,0
738.59,0
738.6,0
738.61,0
738.63,0
738.65,0
738.67,0
738.689,0
738.73,0
738.74,0
738.76,0
738.78,0
738.81,0
738.83,0
738.84,0
738.87,0
738.88,0
738.89,0
738.91,0
738.939,0
738.97,0
738.98,0
739.01,0
739.02,0
739.03,0
739.069,0
739.079,0
739.09,0
739.13,0
739.15,0
739.16,0
739.17,0
739.21,0
739.23,0
739.24,0
739.27,0
739.28,0
739.31,0
739.33,0
739.35,0
739.37,0
739.39,0
739.4,0
739.43,0
739.439,0
739.45,0
739.49,0
739.51,1.23905501404262
739.52,0
739.54,0
739.55,0
739.59,0
739.6,0
739.61,0
739.63,0
739.65,0
739.689,0
739.699,0
739.71,0
739.75,0
739.77,0
739.78,0
739.81,0
739.819,0
739.84,0
739.85,0
739.89,0
739.91,0
739.92,0
739.939,0
739.95,0
739.99,0
740.01,0
740.03,0
740.04,0
740.069,0
740.09,0
740.11,0
740.13,0
740.14,0
740.17,0
740.189,0
740.199,0
740.22,0
740.25,0
740.26,0
740.29,0
740.31,0
740.319,0
740.35,0
740.37,0
740.39,0
740.41,0
740.43,0
740.439,0
740.45,0
740.47,0
740.51,0
740.52,0
740.569,0
740.579,0
740.59,0
740.61,0
740.63,0
740.65,0
740.67,0
740.71,0
740.72,0
740.73,0
740.75,0
740.77,0
740.8,0
740.819,0
740.83,0
740.87,0
740.88,0
740.9,0
740.93,0
740.939,0
740.96,0
740.99,0
741,0
741.03,0
741.04,0
741.05,0
741.09,0
741.1,0
741.12,0
741.15,0
741.16,0
741.17,0
741.21,0
741.23,0
741.24,0
741.27,0
741.29,0
741.3,0
741.33,0
741.34,0
741.37,0
741.39,0
741.41,0
741.43,0
741.45,0
741.46,0
741.47,0
741.51,0
741.52,0
741.55,1.3547001486866
741.56,0
741.579,0
741.59,0
741.61,0
741.63,0
741.65,0
741.67,0
741.71,0
741.72,0
741.73,0
741.77,0
741.79,0
741.8,0
741.83,0
741.84,0
741.87,0
741.88,0
741.89,0
741.92,0
741.93,0
741.97,0
741.99,0
742,0
742.02,0
742.05,0
742.069,0
742.079,0
742.09,0
742.13,0
742.14,0
742.15,0
742.189,0
742.199,0
742.21,0
742.25,0
742.26,0
742.29,0
742.3,0
742.33,0
742.35,0
742.37,0
742.39,0
742.41,0
742.43,0
742.439,0
742.45,0
742.47,0
742.51,0
742.53,0
742.54,7.64909962002313
742.55,0
742.579,0
742.59,0
742.61,0
742.63,0
742.65,0
742.67,0
742.71,0
742.72,0
742.73,0
742.75,0
742.79,0
742.8,0
742.819,0
742.85,0
742.87,0
742.88,0
742.89,0
742.93,0
742.939,0
742.97,0
742.98,0
743.01,0
743.02,0
743.03,0
743.05,0
743.079,0
743.09,0
743.12,0
743.15,0
743.17,0
743.18,0
743.21,0
743.23,0
743.24,0
743.27,0
743.29,0
743.3,0
743.33,0
743.35,0
743.37,0
743.38,0
743.39,0
743.43,0
743.45,0
743.46,0
743.47,0
743.51,0
743.53,0
743.54,0
743.55,3.30414670411366
743.569,0
743.61,0
743.62,0
743.63,0
743.65,0
743.67,0
743.689,0
743.73,0
743.74,0
743.76,0
743.79,0
743.81,0
743.819,0
743.83,0
743.86,0
743.89,0
743.9,0
743.93,0
743.939,0
743.95,0
743.97,0
744.01,0
744.02,0
744.05,0
744.069,0
744.09,0
744.1,0
744.11,0
744.15,0
744.17,0
744.189,0
744.199,0
744.22,0
744.23,0
744.27,0
744.29,0
744.31,0
744.33,0
744.35,0
744.37,0
744.39,0
744.41,0
744.43,0
744.45,0
744.47,0
744.48,0
744.51,0
744.52,0
744.55,0
744.56,22.501239055014
744.59,0
744.6,0
744.61,0
744.63,0
744.65,0
744.67,0
744.71,0
744.72,0
744.73,0
744.75,0
744.79,0
744.8,0
744.81,0
744.84,0
744.87,0
744.89,0
744.9,0
744.93,0
744.95,0
744.96,0
744.99,0
745.01,0
745.02,0
745.05,0
745.069,0
745.09,0
745.1,0
745.13,0
745.15,0
745.16,0
745.189,0
745.21,0
745.23,0
745.24,0
745.27,0
745.29,0
745.31,0
745.33,0
745.35,0
745.36,0
745.39,0
745.4,0
745.43,0
745.45,0
745.47,0
745.48,3.84933091029242
745.49,0
745.51,0
745.55,0
745.56,8.40905336196927
745.569,0
745.59,0
745.61,0
745.63,1.0408062117958
745.65,0
745.67,0
745.699,0
745.71,0
745.74,0
745.75,0
745.78,0
745.79,0
745.81,0
745.85,0
745.87,0
745.88,0
745.91,0
745.92,0
745.93,0
745.97,0
745.98,0
745.99,0
746.02,0
746.05,0
746.069,0
746.079,0
746.09,0
746.12,0
746.15,0
746.16,0
746.18,0
746.21,0
746.22,0
746.25,0
746.27,0
746.29,0
746.31,0
746.33,0
746.35,0
746.37,0
746.39,0
746.4,0
746.43,0
746.45,0
746.47,0
746.49,0
746.51,2.23029902527672
746.52,0
746.55,0
746.569,5.0057822567322
746.579,0
746.6,0
746.61,0
746.63,0
746.65,0
746.689,0
746.699,0
746.71,0
746.74,0
746.75,0
746.77,0
746.8,0
746.81,0
746.83,0
746.85,0
746.89,0
746.9,0
746.91,0
746.95,0
746.96,0
746.98,0
747,0
747.01,0
747.05,0
747.06,0
747.09,0
747.1,0
747.12,0
747.15,0
747.16,0
747.189,0
747.199,0
747.23,0
747.25,0
747.27,0
747.28,0
747.31,0
747.33,0
747.35,0
747.37,0
747.39,0
747.41,0
747.42,0
747.45,0
747.46,0
747.49,0
747.5,51.0986287791178
747.53,0
747.55,0
747.569,1.10688914587808
747.579,0
747.59,0
747.61,0
747.63,0
747.65,0
747.67,0
747.689,0
747.71,0
747.75,0
747.77,0
747.79,0
747.81,0
747.819,0
747.84,0
747.87,0
747.88,0
747.89,0
747.93,0
747.939,0
747.97,0
747.98,0
748.01,0
748.02,0
748.05,0
748.069,0
748.079,0
748.09,0
748.11,0
748.15,0
748.17,0
748.18,0
748.199,0
748.23,0
748.24,0
748.27,0
748.29,0
748.31,0
748.33,0
748.35,0
748.37,0
748.39,0
748.41,0
748.42,0
748.45,0
748.46,0
748.49,0
748.5,0
748.51,22.5508012555757
748.55,1.22253428052206
748.56,0
748.569,0
748.59,0
748.61,0
